zone,species,area,data,pct,min,mean,median,p80,p90,p95,max
77,boch,17848,13368,75,0.3276,0.7657,0.7227,0.9717,1.1196,1.1903,1.9166
77,brcr,17848,0,0,0,0,0,0,0,0,0
77,btnw,17848,0,0,0,0,0,0,0,0,0
77,cawa,17848,0,0,0,0,0,0,0,0,0
77,cmwa,17848,0,0,0,0,0,0,0,0,0
77,osfl,17848,0,0,0,0,0,0,0,0,0
77,pigr,17848,17428,98,0.5178,1.1705,1.163,1.3785,1.5295,1.6274,2.9276
77,rubl,17848,16488,92,0.3237,0.6717,0.6245,0.8209,0.9713,1.0982,1.6525
77,swth,17848,1352,8,0.0733,0.1994,0.1988,0.2567,0.2718,0.2786,0.2929
77,wwcr,17848,17612,99,0.1696,0.5054,0.501,0.6317,0.6939,0.7555,2.62
78,blbw,21596,0,0,0,0,0,0,0,0,0
78,boch,21596,20236,94,0.4043,0.6926,0.6583,0.8428,0.941,1.0484,2.1317
78,brcr,21596,1380,6,0.2877,0.3871,0.3621,0.4263,0.483,0.5209,0.8411
78,btnw,21596,3532,16,0.6798,0.9918,0.9866,1.0873,1.1052,1.1167,1.5523
78,cawa,21596,0,0,0,0,0,0,0,0,0
78,cmwa,21596,0,0,0,0,0,0,0,0,0
78,osfl,21596,9340,43,0.2474,0.3838,0.3201,0.4409,0.5961,0.7244,1.3347
78,pigr,21596,21580,100,0.5183,0.8275,0.7878,0.9351,1.0598,1.1936,3.1067
78,rubl,21596,20236,94,0.3262,0.6866,0.7027,0.8036,0.8667,0.9631,1.5602
78,swth,21596,17812,82,0.0846,0.2043,0.2051,0.2463,0.2686,0.2852,0.3367
78,wwcr,21596,21580,100,0.181,0.5399,0.4383,0.6294,0.8049,1.0416,2.8221
79,blbw,2696,0,0,0,0,0,0,0,0,0
79,boch,2696,1460,54,0.5074,0.776,0.7418,0.8708,0.9657,1.182,2.0018
79,brcr,2696,0,0,0,0,0,0,0,0,0
79,btnw,2696,148,5,0.9631,1.0248,1.023,1.0423,1.0553,1.0709,1.0807
79,cawa,2696,0,0,0,0,0,0,0,0,0
79,cmwa,2696,0,0,0,0,0,0,0,0,0
79,osfl,2696,0,0,0,0,0,0,0,0,0
79,pigr,2696,2132,79,0.5377,1.0545,0.9782,1.2462,1.6899,1.9472,3.1204
79,rubl,2696,1964,73,0.3246,0.4549,0.4061,0.4785,0.6597,0.79990000000000006,1.1248
79,swth,2696,944,35,0.0861,0.1476,0.135,0.1855,0.1968,0.213,0.2337
79,wwcr,2696,2240,83,0.2202,0.4856,0.4567,0.6323,0.7049,0.7493,1.0639
80,blbw,14148,0,0,0,0,0,0,0,0,0
80,boch,14148,14128,100,0.3179,0.6415,0.6106,0.8098,0.9265,1.0051,1.4768
80,brcr,14148,0,0,0,0,0,0,0,0,0
80,btnw,14148,5740,41,0.4839,0.7908,0.7855,0.9148,0.9553,1.1543,1.7426
80,cawa,14148,0,0,0,0,0,0,0,0,0
80,cmwa,14148,0,0,0,0,0,0,0,0,0
80,osfl,14148,2260,16,0.2264,0.3691,0.3555,0.4127,0.4988,0.572,0.6721
80,pigr,14148,14148,100,0.5378,0.9727,0.8792,1.1292,1.3435,1.7585,2.9821
80,rubl,14148,14128,100,0.3314,0.5484,0.4688,0.7371,0.835,0.925,1.7283
80,swth,14148,14128,100,0.0819,0.1675,0.1634,0.1905,0.2084,0.2262,0.3122
80,wwcr,14148,14148,100,0.2215,0.4122,0.3896,0.4772,0.5367,0.5993,2.224
82,blbw,3368,0,0,0,0,0,0,0,0,0
82,boch,3368,3368,100,0.3591,0.5477,0.5205,0.6416,0.7205,0.7983,1.0582
82,brcr,3368,0,0,0,0,0,0,0,0,0
82,btnw,3368,116,3,0.5472,0.5985,0.5835,0.6179,0.6596,0.7063,0.7574
82,cawa,3368,0,0,0,0,0,0,0,0,0
82,cmwa,3368,0,0,0,0,0,0,0,0,0
82,osfl,3368,0,0,0,0,0,0,0,0,0
82,pigr,3368,3368,100,0.6754,1.1523,1.1043,1.2956,1.5456,1.7777,2.6269
82,rubl,3368,3368,100,0.3426,0.3887,0.3812,0.4065,0.4301,0.4566,0.6161
82,swth,3368,3368,100,0.0898,0.1639,0.1621,0.189,0.2044,0.2145,0.2427
82,wwcr,3368,3368,100,0.2397,0.4238,0.3855,0.4952,0.584,0.6542,1.02
84,blbw,792,0,0,0,0,0,0,0,0,0
84,boch,792,792,100,0.5665,0.947,0.9563,1.0573,1.1064,1.1598,1.3062
84,brcr,792,0,0,0,0,0,0,0,0,0
84,btnw,792,0,0,0,0,0,0,0,0,0
84,cawa,792,0,0,0,0,0,0,0,0,0
84,cmwa,792,0,0,0,0,0,0,0,0,0
84,osfl,792,0,0,0,0,0,0,0,0,0
84,pigr,792,792,100,0.6483,0.9589,0.9034,1.0825,1.3142,1.4712,1.7961
84,rubl,792,792,100,0.4757,0.7066,0.6938,0.7959,0.8777,0.9542,1.0684
84,swth,792,792,100,0.1325,0.1644,0.1647,0.1736,0.1779,0.1815,0.1988
84,wwcr,792,792,100,0.2519,0.4866,0.4737,0.5572,0.6189,0.6744,1.2105
85,blbw,1328,0,0,0,0,0,0,0,0,0
85,boch,1328,1328,100,0.446,0.7604,0.7473,0.8961,0.9738,1.0358,1.3111
85,brcr,1328,0,0,0,0,0,0,0,0,0
85,btnw,1328,0,0,0,0,0,0,0,0,0
85,cawa,1328,0,0,0,0,0,0,0,0,0
85,cmwa,1328,0,0,0,0,0,0,0,0,0
85,osfl,1328,0,0,0,0,0,0,0,0,0
85,pigr,1328,1328,100,0.6277,0.7839,0.7643,0.8681,0.9307,0.9793,1.1586
85,rubl,1328,1328,100,0.3576,0.7168,0.7139,0.8431,0.8971,0.9638,1.7237
85,swth,1328,1328,100,0.1091,0.1453,0.1376,0.1641,0.1807,0.1986,0.2368
85,wwcr,1328,1328,100,0.2499,0.3819,0.3664,0.4345,0.4748,0.526,0.9395
87,blbw,19540,0,0,0,0,0,0,0,0,0
87,boch,19540,18268,93,0.1145,0.2213,0.2059,0.265,0.2965,0.3238,0.4712
87,brcr,19540,0,0,0,0,0,0,0,0,0
87,btnw,19540,9188,47,0.3999,0.5572,0.5724,0.5938,0.6049,0.6191,0.9121
87,cawa,19540,0,0,0,0,0,0,0,0,0
87,cmwa,19540,19540,100,0.2848,0.6944,0.5876,0.6959,0.9296,1.9164,2.7528
87,osfl,19540,18272,94,0.1539,0.3437,0.3295,0.4258,0.4754,0.529,0.9462
87,pigr,19540,19540,100,0.2877,0.4218,0.3969,0.465,0.5168,0.609,1.0064
87,rubl,19540,18272,94,0.3273,0.5877,0.5488,0.7,0.7694,0.8487,1.6699
87,swth,19540,18260,93,0.0641,0.1438,0.1441,0.1697,0.1932,0.2163,0.3192
87,wwcr,19540,19540,100,0.1627,0.4159,0.2991,0.5389,0.6553,0.973,2.8554
88,blbw,48836,0,0,0,0,0,0,0,0,0
88,boch,48836,47512,97,0.1094,0.258,0.2457,0.3221,0.3526,0.393,1.1136
88,brcr,48836,10752,22,0.2902,0.3365,0.3328,0.3474,0.3637,0.3802,0.4412
88,btnw,48836,36196,74,0.2201,0.4187,0.4261,0.4929,0.5185,0.5476,0.897
88,cawa,48836,17784,36,0.2187,0.5553,0.5386,0.699,0.7852,0.9065,1.6332
88,cmwa,48836,45396,93,0.2357,0.596,0.5336,0.7042,0.848,1.0154,2.2708
88,osfl,48836,47512,97,0.1596,0.3249,0.298,0.4053,0.4541,0.514,0.8509
88,pigr,48836,48836,100,0.3,0.4768,0.4252,0.5243,0.648,0.7791,1.785
88,rubl,48836,47512,97,0.3099,0.6448,0.6222,0.7751,0.8489,0.9346,3.2505
88,swth,48836,47208,97,0.0678,0.1508,0.1468,0.1766,0.1956,0.2143,0.5245
88,wwcr,48836,48836,100,0.205,0.4591,0.3415,0.4676,0.6812,1.2464,3.2611
89,blbw,35452,9520,27,0.3807,0.6084,0.5879,0.6938,0.7574,0.8104,1.0661
89,boch,35452,34712,98,0.1342,0.2523,0.2464,0.3004,0.325,0.3709,0.886
89,brcr,35452,10992,31,0.2374,0.3065,0.3077,0.3314,0.3424,0.3526,0.4494
89,btnw,35452,27892,79,0.24,0.438,0.434,0.4846,0.516,0.5425,0.8661
89,cawa,35452,21644,61,0.36,0.719,0.5806,0.9135,1.1085,1.3643,1.6877
89,cmwa,35452,27100,76,0.2448,0.5339,0.5103,0.6164,0.7102,0.8313,1.7347
89,osfl,35452,34712,98,0.1738,0.3398,0.331,0.4189,0.4727,0.5172,0.8467
89,pigr,35452,34712,98,0.3339,0.5654,0.4802,0.6142,0.8286,1.1606,2.5091
89,rubl,35452,34712,98,0.2999,0.6156,0.5493,0.8038,0.8594,0.9095,1.6122
89,swth,35452,34540,97,0.0565,0.1323,0.1264,0.1561,0.1723,0.1944,0.2833
89,wwcr,35452,35452,100,0.2049,0.462,0.4012,0.5769,0.7486,0.842,2.4424
90,blbw,36752,36468,99,0.1899,0.5292,0.4891,0.7179,0.8545,0.9515,1.4927
90,boch,36752,36468,99,0.1356,0.2729,0.2678,0.3232,0.3518,0.3765,0.6149
90,brcr,36752,36276,99,0.1782,0.3892,0.3673,0.4496,0.506,0.5382,0.7297
90,btnw,36752,36464,99,0.1748,0.3526,0.3305,0.4422,0.4873,0.5171,1.4627
90,cawa,36752,36468,99,0.2392,0.4382,0.4083,0.5191,0.5894,0.6507,1.4178
90,cmwa,36752,36752,100,0.216,0.4963,0.463,0.6107,0.7418,0.8192,1.5088
90,osfl,36752,36464,99,0.1367,0.2352,0.2026,0.2996,0.362,0.3917,0.5644
90,pigr,36752,36468,99,0.363,0.4755,0.4979,0.5075,0.5084,0.5205,1.476
90,rubl,36752,36468,99,0.416,0.5648,0.5156,0.6347,0.7492,0.8362,1.1204
90,swth,36752,36464,99,0.0486,0.1894,0.1646,0.2426,0.328,0.4275,0.9477
90,wwcr,36752,36752,100,0.1843,0.3668,0.3433,0.4002,0.4923,0.533,1.5434
91,blbw,11292,10616,94,0.1256,0.3122,0.2953,0.3636,0.4316,0.5059,0.9678
91,boch,11292,9724,86,0.1513,0.2388,0.2249,0.2552,0.3009,0.3661,0.5684
91,brcr,11292,10616,94,0.1713,0.3108,0.306,0.385,0.4326,0.4593,0.7347
91,btnw,11292,10572,94,0.1501,0.2928,0.2986,0.3444,0.3628,0.3786,0.9564
91,cawa,11292,10520,93,0.2049,0.3318,0.3226,0.3628,0.3948,0.431,1.1318
91,cmwa,11292,11280,100,0.2002,0.5415,0.4594,0.7338,0.862,0.9506,1.7637
91,osfl,11292,10616,94,0.1219,0.1702,0.1657,0.1785,0.1894,0.2237,0.4237
91,pigr,11292,10616,94,0.4758,0.5114,0.5076,0.508,0.5106,0.536,1.7526
91,rubl,11292,10520,93,0.4622,0.4858,0.4814,0.4927,0.5087,0.5211,0.6167
91,swth,11292,10488,93,0.0609,0.1655,0.1567,0.2174,0.262,0.2911,0.3952
91,wwcr,11292,11280,100,0.2014,0.3247,0.318,0.3706,0.3889,0.4167,1.6442
93,blbw,6336,6336,100,0.1016,0.2485,0.2399,0.2907,0.335,0.381,0.7559
93,boch,6336,6336,100,0.1494,0.2258,0.2189,0.2612,0.2723,0.2828,0.4929
93,brcr,6336,6336,100,0.1811,0.4209,0.4201,0.5023,0.5395,0.57,0.8817
93,btnw,6336,6336,100,0.1086,0.2482,0.2493,0.2847,0.3004,0.316,0.642
93,cawa,6336,6336,100,0.2438,0.3566,0.3395,0.3871,0.4257,0.49,1.3677
93,cmwa,6336,6336,100,0.2304,0.3678,0.3596,0.4142,0.4491,0.474,0.8922
93,osfl,6336,6336,100,0.1234,0.1724,0.1698,0.1836,0.1979,0.2062,0.3482
93,pigr,6336,6336,100,0.4094,0.506,0.5077,0.5079,0.5083,0.5092,0.59
93,rubl,6336,6336,100,0.4574,0.4817,0.4785,0.4838,0.4964,0.5092,0.5672
93,swth,6336,6336,100,0.0516,0.1082,0.0982,0.1206,0.1467,0.1762,0.5901
93,wwcr,6336,6336,100,0.1951,0.3427,0.3162,0.4144,0.4577,0.4837,0.857
94,blbw,20420,19276,94,0.1162,0.4694,0.4646,0.5738,0.6501,0.6951,1.3372
94,boch,20420,19276,94,0.1326,0.2452,0.2446,0.2738,0.2916,0.3191,1.1052
94,brcr,20420,19276,94,0.1827,0.4551,0.4489,0.5286,0.6025,0.6808,1.0625
94,btnw,20420,20388,100,0.1433,0.3131,0.2785,0.4068,0.4864,0.5212,1.2349
94,cawa,20420,19180,94,0.2175,0.4115,0.3856,0.4494,0.4974,0.5836,1.7529
94,cmwa,20420,19496,95,0.2115,0.3751,0.3529,0.4196,0.5028,0.5817,0.9705
94,osfl,20420,19276,94,0.1083,0.2398,0.2406,0.3066,0.3332,0.3577,0.6807
94,pigr,20420,20388,100,0.314,0.4218,0.406,0.4754,0.5066,0.5073,0.7937
94,rubl,20420,19276,94,0.4063,0.4867,0.4808,0.4995,0.5131,0.5243,0.7513
94,swth,20420,19180,94,0.0416,0.071,0.0681,0.0811,0.0905,0.0993,0.1894
94,wwcr,20420,20388,100,0.2011,0.4042,0.3754,0.4712,0.5248,0.5897,2.77
95,blbw,27740,10012,36,0.4404,0.7536,0.7216,0.8498,0.981,1.0815,1.305
95,boch,27740,27740,100,0.181,0.3238,0.3016,0.3964,0.4389,0.4833,0.8097
95,brcr,27740,11236,41,0.2907,0.3638,0.3583,0.4023,0.4319,0.4477,0.6785
95,btnw,27740,27296,98,0.1884,0.4542,0.4557,0.4975,0.5177,0.5312,1.1548
95,cawa,27740,24836,90,0.2226,0.8722,0.7115,1.3303,1.6291,1.7078,1.8929
95,cmwa,27740,6692,24,0.2136,0.4275,0.4298,0.5044,0.5465,0.5978,1.1636
95,osfl,27740,27740,100,0.2029,0.331,0.3034,0.409,0.4628,0.5275,1.0956
95,pigr,27740,27740,100,0.3103,0.4413,0.4063,0.4969,0.5427,0.5716,2.0077
95,rubl,27740,27740,100,0.4169,0.7059,0.6524,0.9325,0.9968,1.0486,1.8338
95,swth,27740,27740,100,0.0524,0.1814,0.1896,0.2328,0.2527,0.2715,0.3657
95,wwcr,27740,27740,100,0.2639,0.4464,0.4082,0.5159,0.6041,0.69,2.732
96,blbw,44420,17072,38,0.1145,0.3514,0.3486,0.4352,0.4796,0.5123,1.1806
96,boch,44420,44420,100,0.0979,0.3074,0.269,0.3936,0.5053,0.56,1.0394
96,brcr,44420,44420,100,0.1699,0.43120000000000003,0.3679,0.5303,0.6883,0.8366,1.9282
96,btnw,44420,40956,92,0.1162,0.2504,0.2374,0.2876,0.3162,0.3582,1.6116
96,cawa,44420,44420,100,0.1811,0.4476,0.3914,0.5001,0.6641,0.92490000000000006,1.2361
96,cmwa,44420,38168,86,0.2385,0.4408,0.3809,0.4961,0.6156,0.8076,1.7633
96,osfl,44420,44420,100,0.1141,0.2612,0.2121,0.3704,0.4384,0.5157,0.9438
96,pigr,44420,44420,100,0.3036,0.4553,0.4287,0.5038,0.5108,0.5618,1.711
96,rubl,44420,44420,100,0.3979,0.482,0.4774,0.4892,0.4996,0.514,1.2373
96,swth,44420,44420,100,0.0377,0.1104,0.0915,0.1319,0.1506,0.2146,0.6478
96,wwcr,44420,44420,100,0.1371,0.4576,0.3914,0.5959,0.7615,0.9621,2.2023
97,blbw,20840,20640,99,0.0966,0.2524,0.2337,0.3161,0.3888,0.442,0.6775
97,boch,20840,20784,100,0.1481,0.2212,0.2074,0.2537,0.281,0.2934,0.6255
97,brcr,20840,20784,100,0.1463,0.3225,0.3165,0.3897,0.43,0.4669,1.0736
97,btnw,20840,20784,100,0.1074,0.2147,0.2034,0.2578,0.2901,0.3194,1.29
97,cawa,20840,20784,100,0.1997,0.3987,0.3486,0.445,0.5509,0.7404,1.5832
97,cmwa,20840,20784,100,0.1226,0.3625,0.3609,0.415,0.4733,0.5222,0.8474
97,osfl,20840,20784,100,0.1067,0.1581,0.1586,0.1731,0.1789,0.1871,0.322
97,pigr,20840,20784,100,0.3948,0.4951,0.5069,0.5076,0.5078,0.508,0.7443
97,rubl,20840,20784,100,0.4653,0.4846,0.4843,0.4893,0.4904,0.4978,0.6094
97,swth,20840,20784,100,0.0586,0.1126,0.0969,0.1225,0.1418,0.2084,0.6193
97,wwcr,20840,20784,100,0.1619,0.2912,0.2823,0.3481,0.3924,0.4175,0.6007
99,blbw,41868,41856,100,0.0905,0.3198,0.2583,0.4382,0.5008,0.6241,1.6745
99,boch,41868,39908,95,0.0934,0.3177,0.2886,0.401,0.4757,0.513,1.0164
99,brcr,41868,41868,100,0.1639,0.2821,0.2627,0.3147,0.3582,0.3922,1.8941
99,btnw,41868,41868,100,0.117,0.281,0.2594,0.3323,0.3891,0.4547,1.9166
99,cawa,41868,41868,100,0.1587,0.3526,0.3352,0.4027,0.4466,0.4988,1.1673
99,cmwa,41868,36140,86,0.1291,0.5302,0.5256,0.6616,0.7526,0.95,2.3725
99,osfl,41868,41868,100,0.1036,0.1637,0.1594,0.1815,0.1993,0.2158,0.4527
99,pigr,41868,41868,100,0.3421,0.5256,0.5041,0.5079,0.5485,0.8531,1.4361
99,rubl,41868,41868,100,0.4274,0.4672,0.4695,0.4785,0.489,0.498,0.5935
99,swth,41868,41680,100,0.0453,0.1235,0.1102,0.1505,0.1917,0.2286,0.6011
99,wwcr,41868,41868,100,0.1751,0.3361,0.3184,0.3587,0.4011,0.4906,1.1212
100,blbw,23040,2440,11,0.2745,0.4537,0.4667,0.5106,0.5231,0.5403,0.6278
100,boch,23040,23040,100,0.2645,0.559,0.5033,0.6303,0.8149,0.9865,1.8783
100,brcr,23040,22564,98,0.2631,0.4326,0.3633,0.4676,0.7015,0.8403,1.4492
100,btnw,23040,7076,31,0.1818,0.3646,0.3398,0.4437,0.4786,0.5314,1.2417
100,cawa,23040,16224,70,0.2352,0.7529,0.7807,1.0544,1.1328,1.1779,1.4289
100,cmwa,23040,3268,14,0.2929,0.6471,0.505,0.9559,1.2574,1.4304,2.293
100,osfl,23040,23040,100,0.1265,0.3608,0.3053,0.4368,0.6824,0.7983,1.2294
100,pigr,23040,23040,100,0.2767,0.6665,0.6362,0.8644,0.9892,1.0714,1.7471
100,rubl,23040,23040,100,0.4227,0.6768,0.5283,0.8661,1.2501,1.3675,2.876
100,swth,23040,23040,100,0.05,0.1905,0.2005,0.2555,0.267,0.2758,0.3939
100,wwcr,23040,23040,100,0.2264,0.5314,0.474,0.6074,0.7875,1.0007,2.4625
101,blbw,52224,15664,30,0.1154,0.4211,0.4282,0.5057,0.5431,0.5853,0.8981
101,boch,52224,52188,100,0.1239,0.7113,0.698,0.9569,1.0517,1.1103,1.7243
101,brcr,52224,48060,92,0.1662,0.6394,0.5676,0.9152,1.0803,1.2495,2.1599
101,btnw,52224,42640,82,0.1381,0.5652,0.5334,0.8263,0.9141,0.9536,1.9916
101,cawa,52224,34140,65,0.2062,0.9847,0.9447,1.5306,1.6496,1.712,1.9281
101,cmwa,52224,9748,19,0.3243,0.8832,0.7972,1.0573,1.3719,1.7794,2.6536
101,osfl,52224,52196,100,0.1147,0.2945,0.2707,0.345,0.4403,0.5449,1.1234
101,pigr,52224,52196,100,0.2707,0.774,0.7833,0.9861,1.0803,1.1639,2.1149
101,rubl,52224,52196,100,0.3281,0.4802,0.4575,0.5451,0.6104,0.6715,1.2853
101,swth,52224,52196,100,0.0482,0.176,0.1678,0.2252,0.261,0.2989,0.6377
101,wwcr,52224,52196,100,0.1952,0.4477,0.3966,0.5467,0.6646,0.7994,2.4686
103,blbw,24652,0,0,0,0,0,0,0,0,0
103,boch,24652,24612,100,0.2135,0.5356,0.4928,0.6732,0.7882,0.897,2.1666
103,brcr,24652,10396,42,0.1979,0.4137,0.333,0.5998,0.6822,0.8045,1.2714
103,btnw,24652,24612,100,0.2493,0.6985,0.6533,0.9078,1.0008,1.0806,2.0974
103,cawa,24652,0,0,0,0,0,0,0,0,0
103,cmwa,24652,3428,14,0.3394,0.7431,0.7819,0.9719,1.038,1.0898,1.2513
103,osfl,24652,19740,80,0.1538,0.2649,0.2316,0.3172,0.3771,0.4578,1.1594
103,pigr,24652,24612,100,0.5794,0.9687,0.9239,1.1123,1.2478,1.405,3.0774
103,rubl,24652,24612,100,0.3228,0.4117,0.3685,0.4525,0.5863,0.6568,0.9091
103,swth,24652,24612,100,0.0633,0.1573,0.1545,0.191,0.2085,0.2232,0.4827
103,wwcr,24652,24612,100,0.1725,0.3807,0.356,0.4371,0.5056,0.5882,1.8435
104,blbw,4912,0,0,0,0,0,0,0,0,0
104,boch,4912,4864,99,0.3526,0.8127,0.8601,0.9625,1.011,1.0612,1.9315
104,brcr,4912,0,0,0,0,0,0,0,0,0
104,btnw,4912,536,11,0.5041,0.722,0.6096,1.0231,1.0636,1.0732,1.1326
104,cawa,4912,0,0,0,0,0,0,0,0,0
104,cmwa,4912,0,0,0,0,0,0,0,0,0
104,osfl,4912,0,0,0,0,0,0,0,0,0
